global_id,novel_id,episode_id,raw_indices,final_indices,raw_start,raw_end,final_start,final_end,raw_start_sec,raw_end_sec,final_start_sec,final_end_sec,raw_text,final_text,similarity,operation,raw_block_count,final_block_count,timing_shift_start_sec,timing_shift_end_sec,style,language
novela001__episode_0002,novela001,episode_0002,[28],[26],"00:01:23,680","00:01:25,120","00:01:23,919","00:01:24,980",83.68,85.12,83.919,84.98,Deixa pra lá.,Deixe pra lá.,0.9167,rewrite_minor,1,1,0.239,-0.14,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[29],"[27, 28]","00:01:25,120","00:01:28,559","00:01:25,336","00:01:28,602",85.12,88.559,85.336,88.602,"Honestamente, eu achei que o meu rival pelo mates seria o quê?","Realmente, eu achei que o meu rival pelo mate seria o quê?",0.8833,split_rewrite,1,2,0.216,0.043,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[30],[29],"00:01:28,559","00:01:30,319","00:01:28,627","00:01:29,936",88.559,90.319,88.627,89.936,Um príncipe alto.,Um príncipe alto.,1.0,retime,1,1,0.068,-0.383,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[31],[30],"00:01:30,319","00:01:32,559","00:01:30,380","00:01:32,047",90.319,92.559,90.38,92.047,Um guerreiro poderoso.,Um guerreiro poderoso.,1.0,retime,1,1,0.061,-0.512,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[32],[31],"00:01:32,559","00:01:34,319","00:01:32,536","00:01:34,028",92.559,94.319,92.536,94.028,Isso seria bem maneiro.,Isso seria bem maneiro.,1.0,retime,1,1,-0.023,-0.291,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[33],[32],"00:01:34,319","00:01:36,559","00:01:34,339","00:01:35,672",94.319,96.559,94.339,95.672,Mas esse cara?,Mas esse cara?,1.0,retime,1,1,0.02,-0.887,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[34],[33],"00:01:36,559","00:01:39,279","00:01:36,514","00:01:39,136",96.559,99.279,96.514,99.136,"Nem a pau, juvenal!","Nem a pau, juvenal!",1.0,retime,1,1,-0.045,-0.143,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[35],"[34, 35]","00:01:39,279","00:01:44,319","00:01:39,161","00:01:44,228",99.279,104.319,99.161,104.228,Quem eu escolho como mate não tem nada a ver com você.,Quem eu escolho como mate... Não tem nada a ver com você.,1.0,split,1,2,-0.118,-0.091,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[36],[36],"00:01:44,319","00:01:47,360","00:01:44,406","00:01:47,228",104.319,107.36,104.406,107.228,A Elara tem um futuro brilhante.,Elara tem um futuro brilhante.,0.9355,rewrite_minor,1,1,0.087,-0.132,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[37],[37],"00:01:47,360","00:01:49,040","00:01:47,317","00:01:49,003",107.36,109.04,107.317,109.003,Já é veterana na academia.,Já é veterana na academia.,1.0,keep,1,1,-0.043,-0.037,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[38],[38],"00:01:49,040","00:01:50,080","00:01:49,028","00:01:49,850",109.04,110.08,109.028,109.85,E você?,E você?,1.0,retime,1,1,-0.012,-0.23,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[39],[39],"00:01:50,080","00:01:52,559","00:01:50,028","00:01:52,472",110.08,112.559,110.028,112.472,Você é só madeira podre.,Você é só madeira podre.,1.0,keep,1,1,-0.052,-0.087,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,"[40, 41]","[40, 41]","00:01:54,319","00:01:59,440","00:01:54,672","00:01:59,519",114.319,119.44,114.672,119.519,"Ah, pera. Não me diga que você veio pra prova de entrada.",Pera. Não me diga que você veio pra prova de entrada.,0.9444,resegment,2,2,0.353,0.079,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[42],[42],"00:01:59,440","00:02:00,720","00:01:59,519","00:02:00,603",119.44,120.72,119.519,120.603,E daí que eu vim?,E daí que eu vim?,1.0,keep,1,1,0.079,-0.117,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[43],[43],"00:02:02,559","00:02:04,879","00:02:02,625","00:02:04,914",122.559,124.879,122.625,124.914,"Elara, você cresceu muito.","Elara, você cresceu muito.",1.0,keep,1,1,0.066,0.035,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[44],[44],"00:02:04,879","00:02:06,160","00:02:04,981","00:02:05,778",124.879,126.16,124.981,125.778,Tá incrível.,Tá incrível.,1.0,retime,1,1,0.102,-0.382,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[45],[45],"00:02:06,160","00:02:07,919","00:02:06,314","00:02:07,885",126.16,127.919,126.314,127.885,É sério mesmo.,É sério mesmo.,1.0,retime,1,1,0.154,-0.034,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[46],"[46, 47]","00:02:07,919","00:02:12,880","00:02:07,996","00:02:12,749",127.919,132.88,127.996,132.749,Um mestiço como você nem sonha que vai passar nessas provas.,Um mestiço como você... Nem sonha que vai passar nessas provas.,1.0,split,1,2,0.077,-0.131,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[47],[48],"00:02:12,880","00:02:14,479","00:02:12,929","00:02:14,438",132.88,134.479,132.929,134.438,E esse vagabundo aqui?,E esse vagabundo aqui?,1.0,keep,1,1,0.049,-0.041,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[48],[49],"00:02:14,479","00:02:15,600","00:02:14,463","00:02:15,682",134.479,135.6,134.463,135.682,Esse meio-sangue?,Esse meio-sangue?,1.0,keep,1,1,-0.016,0.082,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[49],"[50, 51]","00:02:15,600","00:02:18,320","00:02:15,707","00:02:18,107",135.6,138.32,135.707,138.107,"Com certeza, ele vai se ferrar.",Com certeza! Ele vai se ferrar!,1.0,split,1,2,0.107,-0.213,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[50],[52],"00:02:21,520","00:02:24,720","00:02:21,685","00:02:24,752",141.52,144.72,141.685,144.752,"Calem suas bocas, tagarelas!","Calem suas bocas, tagarelas!",1.0,retime,1,1,0.165,0.032,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[51],[53],"00:02:26,000","00:02:29,039","00:02:26,063","00:02:28,729",146.0,149.039,146.063,148.729,O Harry treina mais do que qualquer um de vocês.,O Harry treina mais do que qualquer um de vocês.,1.0,retime,1,1,0.063,-0.31,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[52],[54],"00:02:30,240","00:02:32,240","00:02:30,280","00:02:31,525",150.24,152.24,150.28,151.525,Não escuta eles.,Não escuta eles.,1.0,retime,1,1,0.04,-0.715,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[53],[55],"00:02:32,240","00:02:34,240","00:02:32,320","00:02:33,525",152.24,154.24,152.32,153.525,Eu acredito em você.,Eu acredito em você.,1.0,retime,1,1,0.08,-0.715,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[54],[56],"00:02:34,240","00:02:37,440","00:02:35,157","00:02:37,265",154.24,157.44,155.157,157.265,"Elara, eu entendo.","Elara, eu entendo.",1.0,retime,1,1,0.917,-0.175,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[55],"[57, 58, 59]","00:02:37,440","00:02:43,039","00:02:37,290","00:02:41,868",157.44,163.039,157.29,161.868,Você quer ajudar os fracos que têm deficiência mental e deficiência física.,Você quer ajudar os fracos que têm deficiência mental e deficiência física.,1.0,split,1,3,-0.15,-1.171,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[56],"[60, 61]","00:02:43,039","00:02:45,839","00:02:42,890","00:02:45,935",163.039,165.839,162.89,165.935,"Mas sério, escuta bem aqui.",Mas sério. Escuta bem aqui.,1.0,split,1,2,-0.149,0.096,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[57],[62],"00:02:45,839","00:02:47,679","00:02:45,960","00:02:47,735",165.839,167.679,165.96,167.735,Ele nunca vai entrar nessa academia.,Ele nunca vai entrar nessa academia.,1.0,retime,1,1,0.121,0.056,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[58],[63],"00:02:47,679","00:02:50,080","00:02:47,760","00:02:49,760",167.679,170.08,167.76,169.76,Não enquanto eu estiver por perto.,Não enquanto eu estiver por perto.,1.0,retime,1,1,0.081,-0.32,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[59],[64],"00:02:50,080","00:02:51,039","00:02:50,113","00:02:51,068",170.08,171.039,170.113,171.068,Sai!,Sai!,1.0,keep,1,1,0.033,0.029,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[60],"[65, 66]","00:02:55,279","00:03:06,160","00:03:03,008","00:03:05,509",175.279,186.16,183.008,185.509,"Harry, fraco demais.",Harry. Fraco demais.,1.0,split,1,2,7.729,-0.651,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[61],[67],"00:03:06,160","00:03:07,759","00:03:06,086","00:03:07,375",186.16,187.759,186.086,187.375,Talvez ele esteja certo.,Talvez ele esteja certo.,1.0,retime,1,1,-0.074,-0.384,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[62],[68],"00:03:07,759","00:03:08,800","00:03:07,696","00:03:08,997",187.759,188.8,187.696,188.997,Eu não vou conseguir.,Eu não vou conseguir.,1.0,retime,1,1,-0.063,0.197,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[63],[69],"00:03:08,800","00:03:14,320","00:03:13,119","00:03:14,658",188.8,194.32,193.119,194.658,Sai da frente.,Sai da frente.,1.0,retime,1,1,4.319,0.338,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[64],[70],"00:03:14,320","00:03:23,119","00:03:20,836","00:03:23,094",194.32,203.119,200.836,203.094,"Harry, você consegue.","Harry, você consegue.",1.0,retime,1,1,6.516,-0.025,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[65],[71],"00:03:23,919","00:03:25,919","00:03:25,544","00:03:26,163",203.919,205.919,205.544,206.163,Valeu.,Valeu.,1.0,retime,1,1,1.625,0.244,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[66],[72],"00:03:25,919","00:03:27,919","00:03:26,963","00:03:28,145",205.919,207.919,206.963,208.145,Galera!,Galera!,1.0,retime,1,1,1.044,0.226,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[67],"[73, 74, 75]","00:03:31,919","00:03:37,919","00:03:33,149","00:03:38,524",211.919,217.919,213.149,218.524,"Três dias atrás, o Salvador, escolhido pela Deusa da Lua, apareceu.","Três dias atrás, o salvador escolhido pela deusa da lua apareceu.",1.0,split,1,3,1.23,0.605,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[68],"[76, 77, 78]","00:03:37,919","00:03:44,559","00:03:38,549","00:03:44,327",217.919,224.559,218.549,224.327,Ele ajudou o Diretor a derrotar o Rei Vampiro e salvou toda a espécie dos Lobisomens.,Ele ajudou o diretor a derrotar o rei vampiro e salvou toda a espécie,0.8214,split_rewrite,1,3,0.63,-0.232,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[69],"[79, 80, 81]","00:03:44,559","00:03:48,720","00:03:44,352","00:03:49,838",224.559,228.72,224.352,229.838,"Como vocês sabem, só aceitamos um aluno por ano.","dos lobisomens. Como vocês sabem, só aceitamos um aluno por ano.",0.7541,split_rewrite,1,3,-0.207,1.118,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[70],"[82, 83]","00:03:48,720","00:03:52,320","00:03:49,863","00:03:53,425",228.72,232.32,229.863,233.425,"Porém, uma exceção será feita.","Porém, uma exceção será feita.",1.0,split,1,2,1.143,1.105,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[71],"[84, 85, 86]","00:03:52,320","00:03:59,119","00:03:53,450","00:04:00,116",232.32,239.119,233.45,240.116,"Se algum de vocês tiver alguma pista de onde está o escolhido, será admitido imediatamente.","Se algum de vocês tiver alguma pista de onde está o escolhido, será admitido imediatamente.",1.0,split,1,3,1.13,0.997,vertical_shortform,pt-BR
novela001__episode_0002,novela001,episode_0002,[72],[87],"00:03:59,119","00:04:01,119","00:04:00,760","00:04:02,049",239.119,241.119,240.76,242.049,O escolhido?,O escolhido?,1.0,retime,1,1,1.641,0.93,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[1],[1],"00:00:00,000","00:00:02,000","00:00:00,473","00:00:01,360",0.0,2.0,0.473,1.3599999999999999,O escolhido?,O escolhido?,1.0,retime,1,1,0.473,-0.64,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[2],"[2, 3]","00:00:02,000","00:00:06,000","00:00:01,687","00:00:06,000",2.0,6.0,1.687,6.0,"Harry, eu vou te ajudar a achar o salvador. Vamos garantir sua entrada.","Harry, eu vou te ajudar a achar o salvador. Vamos garantir sua entrada.",1.0,split,1,2,-0.313,0.0,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[3],[4],"00:00:06,000","00:00:09,000","00:00:06,000","00:00:08,711",6.0,9.0,6.0,8.711,"Valeu, Ellara. Eu te devo uma.","Valeu, Ellara. Eu te devo uma.",1.0,retime,1,1,0.0,-0.289,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[4],[5],"00:00:09,000","00:00:12,000","00:00:08,866","00:00:11,577",9.0,12.0,8.866,11.577,Que nada. Somos mates.,Que nada. Somos mates.,1.0,retime,1,1,-0.134,-0.423,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[5],[6],"00:00:12,000","00:00:15,000","00:00:12,000","00:00:15,000",12.0,15.0,12.0,15.0,A prova de entrada da Academia...,A prova de entrada da Academia...,1.0,keep,1,1,0.0,0.0,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[6],[7],"00:00:15,000","00:00:17,000","00:00:15,755","00:00:17,000",15.0,17.0,15.755,17.0,Começa agora!,Começa agora!,1.0,retime,1,1,0.755,0.0,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[7],[8],"00:00:20,000","00:00:22,000","00:00:19,711","00:00:21,975",20.0,22.0,19.711,21.975,O primeiro teste é o teste de potencial.,O primeiro teste é o teste de potencial.,1.0,retime,1,1,-0.289,-0.025,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[8],"[9, 10]","00:00:22,000","00:00:26,000","00:00:22,000","00:00:26,266",22.0,26.0,22.0,26.266,"Quando você tocar essa esfera de cristal, ela vai acender de acordo com o seu potencial.","Quando você tocar essa esfera de cristal, ela vai acender de acordo com o seu potencial.",1.0,split,1,2,0.0,0.266,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[9],"[11, 12]","00:00:26,000","00:00:31,000","00:00:26,622","00:00:31,360",26.0,31.0,26.622,31.36,"Quanto mais cristais acenderem em cima dela, maior será a sua nota.","Quanto mais cristais acenderem em cima dela, maior será a sua nota.",1.0,split,1,2,0.622,0.36,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[10],[13],"00:00:31,000","00:00:35,000","00:00:31,385","00:00:34,252",31.0,35.0,31.385,34.252,"Senhor Quinn, eu tenho uma pergunta.","Senhor Quinn, eu tenho uma pergunta.",1.0,retime,1,1,0.385,-0.748,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[11],"[14, 15]","00:00:35,000","00:00:39,000","00:00:35,000","00:00:39,207",35.0,39.0,35.0,39.207,Qual nota o senhor daria para um meio humano meio lobisomem?,Qual nota o senhor daria para um meio humano meio lobisomem?,1.0,split,1,2,0.0,0.207,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[12],[16],"00:00:41,000","00:00:44,000","00:00:41,000","00:00:43,704",41.0,44.0,41.0,43.704,Meio-sangue geralmente é o mais fraco.,Meio-sangue geralmente é o mais fraco.,1.0,retime,1,1,0.0,-0.296,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[13],[17],"00:00:44,000","00:00:46,000","00:00:44,000","00:00:45,593",44.0,46.0,44.0,45.593,Tem algum de vocês assim?,Tem algum de vocês assim?,1.0,retime,1,1,0.0,-0.407,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[14],[18],"00:00:46,000","00:00:49,000","00:00:45,618","00:00:48,838",46.0,49.0,45.618,48.838,"Pois é. Para falar a real, tem sim.","Pois é. Para falar a real, tem sim.",1.0,retime,1,1,-0.382,-0.162,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[15],[19],"00:00:50,000","00:00:53,000","00:00:50,000","00:00:52,504",50.0,53.0,50.0,52.504,Meio-sangues não farão o teste no ano que vem.,Meio-sangues não farão o teste no ano que vem.,1.0,retime,1,1,0.0,-0.496,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[16],[20],"00:00:53,000","00:00:56,000","00:00:53,000","00:00:55,311",53.0,56.0,53.0,55.311,Você vai ser o último a fazer o teste hoje.,Você vai ser o último a fazer o teste hoje.,1.0,retime,1,1,0.0,-0.689,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[17],[21],"00:00:59,000","00:01:01,000","00:00:59,311","00:01:01,000",59.0,61.0,59.311,61.0,Comecem o teste!,Comecem o teste!,1.0,retime,1,1,0.311,0.0,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[18],[22],"00:01:07,000","00:01:09,000","00:01:07,556","00:01:09,045",67.0,69.0,67.556,69.045,Você tirou C.,Você tirou C.,1.0,retime,1,1,0.556,0.045,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[19],[23],"00:01:14,000","00:01:16,000","00:01:14,126","00:01:15,748",74.0,76.0,74.126,75.748,Você tirou D.,Você tirou D.,1.0,retime,1,1,0.126,-0.252,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[20],[24],"00:01:16,000","00:01:17,000","00:01:16,000","00:01:17,000",76.0,77.0,76.0,77.0,Pior nota.,Pior nota.,1.0,keep,1,1,0.0,0.0,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[21],[25],"00:01:17,000","00:01:19,000","00:01:17,000","00:01:19,000",77.0,79.0,77.0,79.0,Caso perdido.,Caso perdido.,1.0,keep,1,1,0.0,0.0,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[22],[26],"00:01:24,000","00:01:27,000","00:01:25,428","00:01:27,317",84.0,87.0,85.428,87.317,Nada mal. Te dou um B.,Nada mal. Te dou um B.,1.0,retime,1,1,1.428,0.317,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[23],[27],"00:01:28,000","00:01:31,000","00:01:28,362","00:01:31,451",88.0,91.0,88.362,91.451,Vocês são todos um bando de medrosos.,Vocês são todos um bando de medrosos.,1.0,retime,1,1,0.362,0.451,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[24],[28],"00:01:31,000","00:01:34,000","00:01:31,784","00:01:34,000",91.0,94.0,91.784,94.0,Observem e aprendam.,Observem e aprendam.,1.0,retime,1,1,0.784,0.0,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[25],[],"00:01:34,000","00:01:36,000",,,94.0,96.0,,,O que é isso?,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[26],"[29, 30]","00:01:52,000","00:01:55,000","00:01:51,955","00:01:55,988",112.0,115.0,111.955,115.988,"Até a esfera de teste quebrou, cara. Ele é muito poderoso.","Até a esfera de teste quebrou, cara. Ele é muito poderoso.",1.0,split,1,2,-0.045,0.988,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[27],[31],"00:01:55,000","00:01:58,000","00:01:56,013","00:01:58,851",115.0,118.0,116.013,118.851,Uau! Nunca vi dois cristais quebrando ao mesmo tempo.,Uau! Nunca vi dois cristais quebrando ao mesmo tempo.,1.0,retime,1,1,1.013,0.851,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[28],[32],"00:01:58,000","00:02:01,000","00:01:58,876","00:02:01,000",118.0,121.0,118.876,121.0,"Matthew, você é um prodígio.","Matthew, você é um prodígio.",1.0,retime,1,1,0.876,0.0,vertical_shortform,pt-BR
novela001__episode_0003,novela001,episode_0003,[29],[33],"00:02:01,000","00:02:04,000","00:02:01,000","00:02:04,000",121.0,124.0,121.0,124.0,A mais. Nota perfeita. Seu pai.,"A mais. Nota perfeita. Seu pai,",1.0,keep,1,1,0.0,0.0,vertical_shortform,pt-BR
